1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,28302CMRCSPOBOX,110022439798,ALPEK POLYESTER USA LLC,3216 CEDAR CREEK RD,FAYETTEVILLE,CUMBERLAND,NC,28312,,,34.988177,-78.787756,,ALPEK POLYESTER USA LLC,069819972,ALPEK POLYESTER USA LLC,ALFA SAB DE CV,810830851,ALPEK POLYESTER MEXICO SA DE CV,NO,325,Chemicals,,,,,,,325211,,,,,,1323222169070,Acetaldehyde,NO,0000075070,75-07-0,5280,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1684.000,1255.000,245.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3184.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3184.000,0.000,0.000,3184.000,0.000,0.000,56502.000,0.000,0.000,0.000,81048.000,0.000,140734.000,,PRODUCTION,1.010
2023,2813WCNSTR1221N,110043550092,CONTROLS SOUTHEAST INC.,12201 NATIONS FORD RD,PINEVILLE,MECKLENBURG,NC,28134,,,35.098309,-80.917655,,AMETEK INC,001345149,AMETEK INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332996,,,,,,1323222306262,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,3426.000,0.000,0.000,0.000,3426.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3441.000,15.120,0.000,0.000,0.120,15.000,0.000,0.000,0.000,0.000,3426.000,0.000,0.000,3441.120,,ACTIVITY,1.000
2023,28107CRNNG14556,110000724360,CORNING INC,14556 HWY 601,MIDLAND,CABARRUS,NC,28107,,,35.214659,-80.518832,,CORNING INC,001307735,CORNING INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327212,,,,,,1323221787322,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,13416.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13421.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13421.000,0.000,0.000,13421.000,0.000,0.000,0.000,0.000,0.000,0.000,1643511.000,0.000,1656932.000,,PRODUCTION,0.950
2023,2845WNSHJH3362H,110039019433,NASH JOHNSON & SONS FARMS INC ROSE HILL FEED MILL,3362 HWY 117 N,ROSE HILL,DUPLIN,NC,28458,,,34.856408,-78.033523,,HOUSE OF RAEFORD,003199346,HOUSE OF RAEFORD,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221532310,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,27008STHRNHWY70,110000345074,CARGILL FEED & NUTRITION BARBER,9150 STATESVILLE BLVD,CLEVELAND,ROWAN,NC,27013,,,35.717990,-80.641844,,CARGILL INC,006249189,CARGILL INC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221860529,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,2725WNDLRX932EA,110056968456,INDULOR AMERICA LP,932 E ELM ST,GRAHAM,ALAMANCE,NC,27253,,,36.080816,-79.381902,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323221628860,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,747.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,752.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,752.000,0.000,0.000,752.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,752.000,,PRODUCTION,1.110
2023,27835GRDYWGREEN,110000347606,GRADY WHITE BOATS INC.,5121 MARTIN LUTHER KING JR HWY,GREENVILLE,PITT,NC,27834,,,35.652495,-77.346924,,NA,,NA,NA,,NA,NO,336,Transportation Equipment,,,,,,,336612,,,,,,1323222003461,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,PRODUCTION,0.880
2023,27244RGCMP100RE,110000800571,ENGINEERED CONTROLS INTERNATIONAL LLC,100 REGO DR,ELON,ALAMANCE,NC,27244,,,36.101183,-79.518360,,DOVER CORP,003245271,DOVER CORP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1323221745918,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,252.000,0.000,252.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,327.000,0.000,360.000,0.000,0.000,0.000,360.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,687.000,328.200,0.000,0.000,1.200,181.440,145.560,0.000,0.000,0.000,360.000,0.000,0.000,688.200,,PRODUCTION,1.000
2023,2723WCMXCL3415B,110061592405,ADAMS AN OLDCASTLE CO-COLFAX,3415 SANDY RIDGE RD,COLFAX,GUILFORD,NC,27235,,,36.099854,-79.996118,,CRH AMERICAS INC,037176591,CRH AMERICAS INC,CRH PUBLIC LTD CO,219509155,CRH PUBLIC LTD CO,NO,327,Nonmetallic Mineral Product,,,,,,,327331,,,,,,1323222080525,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.001,0.067,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.000,0.000,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,,PRODUCTION,1.070
2023,2729WMRCHM7279L,110055577503,AMERICHEM INC LNC,7279 LIBERTY PARK AVE,LIBERTY,RANDOLPH,NC,27298,,,35.821954,-79.559361,,AMERICHEM INC,004467387,AMERICHEM INC,NA,,NA,NO,325,Chemicals,,,,,,,325991,,,,,,1323222208047,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6400.000,0.000,0.000,0.000,0.000,0.000,0.000,6400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6400.000,6453.000,0.000,0.000,53.000,6400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6453.000,,PRODUCTION,1.110
2023,28658GTRGG1848G,110001128271,GKN AUTOMOTOIVE LLC,1848 GKN WAY,NEWTON,CATAWBA,NC,28658,,,35.603208,-81.213178,,NA,,GKN AUTOMOTIVE LLC,NA,,DOWLAIS GROUP PLC,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1323222069318,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39796.420,0.000,0.000,0.000,39796.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39796.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39796.420,0.000,0.000,39796.420,,ACTIVITY,2.500
2023,28144NTNLSCEDAR,110056525835,HENKEL US OPERATIONS CORP,825 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,,,35.633200,-80.533293,,HENKEL US OPERATIONS CORP,051441731,HENKEL OF AMERICA INC,NA,,HENKEL AG & CO KGAA,NO,325,Chemicals,,,,,,,325199,,,,,,1323222175390,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,547.000,0.000,0.000,0.000,547.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,547.000,0.639,0.000,0.000,0.639,0.000,0.000,0.000,0.000,0.000,547.000,0.000,0.000,547.639,,PRODUCTION,1.400
2023,28677SMNRT1804C,110000351333,DENSO MANUFACTURING NORTH CAROLINA INC. - STATESVILLE PLANT,470 CRAWFORD RD,STATESVILLE,IREDELL,NC,28625,,,35.832849,-80.850758,,DENSO INTERNATIONAL AMERICA INC,151369881,DENSO INTERNATIONAL AMERICA INC,NA,,DENSO CORP,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1323222145183,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,133.728,2.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.040,0.000,0.000,136.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.040,,PRODUCTION,1.000
2023,28345TRNTY11EVH,110000349935,TRINITY MANUFACTURING INC,11 E V.HOGAN DR,HAMLET,RICHMOND,NC,28345,,,34.916835,-79.670304,,TRICAL INC,028715530,TRICAL INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1323221900816,Nitromethane,NO,0000075525,75-52-5,5637,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,29.410,968.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,997.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1105.910,1105.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1105.910,2103.600,0.000,0.000,997.690,0.000,1105.910,0.000,0.000,0.000,0.000,0.000,0.000,2103.600,,PRODUCTION,0.800
2023,27374MRSNN325WE,110006722029,ASCO POWER TECHNOLOGIES,325 WELCOME CENTER BLVD,WELCOME,DAVIDSON,NC,27374,,,35.930643,-80.236503,,SCHNEIDER ELECTRIC USA INC,001288364,SCHNEIDER ELECTRIC USA INC,SCHNEIDER ELECTRIC SE,275136398,SCHNEIDER ELECTRIC SE,NO,335,Electrical Equipment,,,,,,,335313,332322,,,,,1323221662947,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,480000.000,480000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,480011.000,16.000,0.000,0.000,5.000,10.000,1.000,0.000,0.000,0.000,480000.000,0.000,0.000,480016.000,,PRODUCTION,1.040
2023,2814WCRLNC1E17T,110012476043,CHROMA COLOR CORP,100 E 17TH ST,SALISBURY,ROWAN,NC,28144,,,35.680926,-80.448731,,CHROMA COLOR CORP,794293449,CHROMA COLOR CORP,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1323221580968,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,5.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5756.000,0.000,0.000,0.000,0.000,0.000,0.000,5756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5756.000,5761.390,0.000,0.000,5.390,5756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5761.390,,PRODUCTION,0.880
2023,28804RVCSC275AI,110009296699,THERMO FISHER SCIENTIFIC,275 AIKEN RD,ASHEVILLE,BUNCOMBE,NC,28804,,,35.686488,-82.577882,,THERMO FISHER SCIENTIFIC INC,001408673,THERMO FISHER SCIENTIFIC INC,NA,,NA,NO,333,Machinery,,,,,,,333415,,,,,,1323221603881,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,55.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,445549.000,0.000,0.000,0.000,445549.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,445549.000,55.210,0.000,0.000,55.210,0.000,0.000,0.000,0.000,0.000,445549.000,0.000,0.000,445604.210,,PRODUCTION,1.000
2023,28024DKNRGDUKEP,110006424404,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,573 DUKE POWER RD,MOORESBORO,RUTHERFORD,NC,28114,,,35.207606,-81.766643,,DUKE ENERGY CORP,006996052,DUKE ENERGY CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221840578,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,2.000,40.000,391.000,0.000,0.000,0.000,0.000,0.000,45000.000,0.000,0.000,0.000,0.000,0.000,45433.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45433.000,0.000,45000.000,430.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45430.000,,PRODUCTION,1.050
2023,28631MRCNP407TH,110041063265,GKN SINTER METALS,407 THORNBURG DR,CONOVER,CATAWBA,NC,28613,,,35.706829,-81.200562,,GKN N.A. INC,026632205,GKN POWDER METALLURGY HOLDINGS INC,NA,,DOWLAIS GROUP PLC,NO,332,Fabricated Metals,,,,,,,332117,,,,,,1323221527803,Aluminum (fume or dust),NO,0007429905,7429-90-5,149476,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,206275.000,0.000,0.000,0.000,206275.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,206275.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,206275.000,0.000,0.000,206275.000,,,
2023,2865WMRCNR37BUR,110004038194,AMERICAN ROLLER BEARING CO,307 BURKE DR,MORGANTON,BURKE,NC,28655,,,35.750650,-81.664351,,AMERICAN ROLLER BEARING INC,921443732,AMERICAN ROLLER BEARING INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332991,,,,,,1323221574458,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26701.000,0.000,0.000,0.000,26701.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26701.000,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,26701.000,0.000,0.000,26704.000,,PRODUCTION,0.930
2023,28120MRCNF22AME,110000348696,AMERICAN & EFIRD LLC PLANT 05 & 15,601 AMERICAN ST,MOUNT HOLLY,GASTON,NC,28120,,,35.289342,-81.012703,,AMERICAN & EFIRD LLC,003149333,AMERICAN & EFIRD LLC,NA,,NA,NO,313,Textiles,,,,,,,313310,,,,,,1323222088849,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,47084.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47084.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1160.030,0.000,1160.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1160.030,47084.000,0.000,0.000,47084.000,0.000,0.000,0.000,1160.030,0.000,0.000,0.000,0.000,48244.030,,PRODUCTION,1.030
2023,2753WBTTRB89MIL,110071434168,BUTTERBALL GOLDSBORO GRAIN MILL 2,890 MILLERS CHAPEL RD,GOLDSBORO,WAYNE,NC,27534,,,35.364507,-77.891095,,SEABOARD CORP,001042472,SEABOARD CORP,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221824410,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,2812WCLRNT337TI,110039497336,AVIENT COLORANTS USA LLC - MOORESVILLE FACILITY,337 TIMBER ROAD,MOORESVILLE,IREDELL,NC,28115,,,35.558105,-80.816312,,AVIENT CORP,008009677,AVIENT CORP,NA,,NA,NO,325,Chemicals,,,,,,,325998,,,,,,1323221741806,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
